timestamp,chromosome,fitnessValue
1677176109.727888,"[1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00
 1.00000e+00 1.00000e+00 6.00864e+02 8.93108e+02 7.27431e+02 2.13431e+03
 7.27431e+02 2.13431e+03 6.26603e+02 1.66169e+03 1.00000e+00 1.00000e+00
 0.00000e+00 2.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00 2.00000e+00
 0.00000e+00 1.00000e+00 1.00000e+00 0.00000e+00 2.00000e+00]",0.1862234773970584
1677176125.617105,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 1.19908000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 2.00000000e+00]",1e-08
1677176136.505154,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 8.73456460e-01 6.27485718e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.1833024159201305
1677176143.273022,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00]",0.18321898584530297
1677176149.889424,"[8.78265874e-01 1.58669169e+00 1.50036337e+00 1.66443060e+00
 1.42707592e+00 1.56666741e+00 1.21950058e+00 1.22009412e+00
 6.00864000e+02 8.93108000e+02 1.19908000e+03 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00]",0.180331738445472
1677176213.622873,"[8.78265874e-01 1.58669169e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 8.93108000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 0.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18328761898918425
1677176243.391837,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 2.13431000e+03 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 2.00000000e+00]",0.18570179334303819
1677176244.486555,"[1.57819278e+00 1.31647303e+00 1.02134621e+00 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 6.58640522e-01
 6.00864000e+02 8.93108000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18135067035335958
1677176307.048946,"[1.77199808e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.1833514809485171
1677176371.436186,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.73829921e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 6.00864000e+02
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18365185393849198
1677177031.652167,"[9.00000e-01 1.40000e+00 1.60000e+00 1.30000e+00 6.00000e-01 1.60000e+00
 1.00000e+00 1.20000e+00 6.00864e+02 8.93108e+02 2.13431e+03 2.13431e+03
 7.27431e+02 2.13431e+03 2.12930e+03 1.66169e+03 1.00000e+00 1.00000e+00
 2.00000e+00 2.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 0.00000e+00
 0.00000e+00 1.00000e+00 1.00000e+00 0.00000e+00 2.00000e+00]",0.1830127692842709
1677177047.294321,"[1.77199808e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431308e+02 8.93107635e+02
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18356501484987656
1677177061.923762,"[1.77199808e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.60000000e+00 1.00000000e+00 1.20000000e+00
 6.00864000e+02 1.66168633e+03 2.13431000e+03 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 1.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00]",1e-08
1677177076.810929,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.00000000e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 2.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 2.00000000e+00]",0.18336614388139294
1677177103.531073,"[1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00
 1.00000e+00 1.40000e+00 6.00864e+02 8.93108e+02 7.27431e+02 2.13431e+03
 7.27431e+02 2.13431e+03 2.12930e+03 1.66169e+03 1.00000e+00 1.00000e+00
 1.00000e+00 2.00000e+00 2.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00
 0.00000e+00 1.00000e+00 1.00000e+00 0.00000e+00 2.00000e+00]",0.18343623672609177
1677177120.961925,"[1.57819278e+00 1.30000000e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18339557497462927
1677177128.893977,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 1.19907622e+03 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 0.00000000e+00 2.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18322269091836307
1677177164.438876,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 8.00000000e-01 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 2.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.1834939254647779
1677177165.869781,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 2.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18312773141316896
1677177191.049084,"[1.57819278e+00 1.00000000e+00 8.26866373e-01 1.66443060e+00
 1.73829921e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 2.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00]",0.1864188192071547
1677177267.907726,"[1.70000000e+00 1.20000000e+00 1.60000000e+00 1.30000000e+00
 6.00000000e-01 1.60000000e+00 1.00000000e+00 1.20000000e+00
 6.00864000e+02 8.93108000e+02 2.13431000e+03 6.00500115e+02
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18303588561678327
1677177289.896764,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.73829921e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 7.27431308e+02 7.27431000e+02 7.27431000e+02 6.00864000e+02
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 2.00000000e+00]",0.18148246128075163
1677177294.252595,"[9.00000e-01 1.20000e+00 1.60000e+00 1.30000e+00 6.00000e-01 1.60000e+00
 1.00000e+00 1.20000e+00 6.00864e+02 8.93108e+02 2.13431e+03 2.13431e+03
 7.27431e+02 2.13431e+03 2.12930e+03 1.66169e+03 2.00000e+00 1.00000e+00
 2.00000e+00 2.00000e+00 1.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00
 0.00000e+00 2.00000e+00 1.00000e+00 0.00000e+00 2.00000e+00]",0.16589605463384577
1677177330.394191,"[1.77199808e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00]",0.1832911695893167
1677177338.279989,"[1.00000000e+00 1.58669169e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 8.93108000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 0.00000000e+00 0.00000000e+00 1.00000000e+00 2.00000000e+00
 2.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18325502441000974
1677177353.962098,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.68300677e+00
 1.26606857e+00 1.00000000e+00 1.21950058e+00 6.58640522e-01
 6.00864000e+02 8.93108000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 2.00000000e+00 0.00000000e+00 2.00000000e+00
 2.00000000e+00]",0.18316432574777097
1677177382.888287,"[1.57819278e+00 1.31647303e+00 1.20000000e+00 1.66443060e+00
 1.30000000e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00]",0.18332582448082638
1677177383.951946,"[9.00000000e-01 1.58669169e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 8.93108000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 0.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18320265603272734
1677177453.872217,"[1.77199808e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 7.00000000e-01 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 6.00864000e+02
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00]",0.18627820448129498
1677178221.700668,"[1.77199808e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 8.00000000e-01 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 0.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18354626823646017
1677178239.552496,"[1.57819278e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 8.00000000e-01 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00 2.00000000e+00 0.00000000e+00 0.00000000e+00
 1.00000000e+00]",0.18346965425081735
1677178248.463947,"[1.57819278e+00 1.00000000e+00 8.26866373e-01 1.66443060e+00
 1.73829921e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 1.19907622e+03 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 2.00000000e+00 2.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18337556500984858
1677178254.397101,"[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.00000000e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 2.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00]",0.18346182002070624
1677178271.946275,"[1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00 1.00000e+00
 1.00000e+00 1.00000e+00 6.00864e+02 8.93108e+02 7.27431e+02 2.13431e+03
 7.27431e+02 2.13431e+03 2.12930e+03 1.66169e+03 1.00000e+00 1.00000e+00
 1.00000e+00 2.00000e+00 0.00000e+00 0.00000e+00 1.00000e+00 0.00000e+00
 0.00000e+00 1.00000e+00 1.00000e+00 0.00000e+00 2.00000e+00]",1e-08
1677178287.754163,"[1.77199808e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 7.00000000e-01 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 6.00864000e+02
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 2.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",1e-08
1677178311.992626,"[1.77199808e+00 1.31647303e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 0.00000000e+00 0.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 1.00000000e+00]",1e-08
1677178333.666725,"[1.57819278e+00 9.00000000e-01 8.26866373e-01 1.66443060e+00
 8.00000000e-01 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00864000e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 0.00000000e+00 0.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 0.00000000e+00 2.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18235179230264914
1677178340.022882,"[9.00000000e-01 1.40000000e+00 1.60000000e+00 1.30000000e+00
 6.00000000e-01 1.60000000e+00 1.00000000e+00 1.20000000e+00
 6.00864000e+02 8.93108000e+02 2.13431000e+03 7.27431308e+02
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 2.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",1e-08
1677178377.13183,"[9.00000000e-01 1.30000000e+00 8.26866373e-01 1.66443060e+00
 1.26606857e+00 1.56666741e+00 1.21950058e+00 8.06637573e-01
 6.00500115e+02 7.27431000e+02 7.27431000e+02 2.13431000e+03
 7.27431000e+02 2.13431000e+03 2.12930000e+03 1.66169000e+03
 1.00000000e+00 1.00000000e+00 2.00000000e+00 2.00000000e+00
 1.00000000e+00 0.00000000e+00 1.00000000e+00 2.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 0.00000000e+00
 2.00000000e+00]",0.18352303945008927
